[1656422235.0419018, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422235.1577356, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422235.2592719, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422235.3747928, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422235.4922338, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422235.6087234, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422235.7249048, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422235.8428147, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422235.9584537, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422236.0745482, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422236.1768918, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422236.2932515, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422236.4123454, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422236.52629, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422236.6419103, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422236.760341, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422236.8771315, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422236.9939241, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422237.1093798, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422237.2260737, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422237.3336375, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422237.4413233, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422237.5500293, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422237.6601996, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422237.7767541, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422237.892742, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.0019398, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.1105163, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.2271044, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.333916, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.4420512, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.548594, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.657702, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.7605424, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.8760989, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422238.9841754, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422239.0910723, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422239.2006612, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422239.3072224, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422239.4154854, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422239.5247498, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422239.6343818, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422239.7437913, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422239.858844, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422239.9604352, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422240.061646, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422240.178692, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422240.2948196, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422240.4111407, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422240.5182467, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422240.6289093, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422240.737845, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422240.84789, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422240.958109, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422241.0671005, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422241.1771123, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422241.2897272, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422241.412557, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422241.521025, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422241.6287978, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422241.7442977, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422241.862588, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422241.9713182, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422242.0796416, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422242.1945496, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422242.2963357, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422242.4115806, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422242.5217054, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422242.6318302, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422242.7381008, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422242.8479114, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422242.9580293, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422243.0679796, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422243.1767328, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422243.2841597, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422243.39153, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422243.4990098, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422243.6130834, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422243.729898, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422245.9115536, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422245.9265518, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422245.9416769, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422245.9576757, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422245.972775, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422245.9887702, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.0040624, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.020129, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.035829, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.051695, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.067706, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.0828595, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.099869, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.1148582, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.1298885, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.1459012, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.1609073, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.1768904, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.19386, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.2088754, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.2238579, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.238892, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.2558985, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.2708564, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.285855, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.3009043, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.316889, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.3328555, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.347857, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.3638568, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.3799007, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.3958972, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.4108915, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.4258873, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.4412134, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.4564595, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.4716444, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.4876883, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.5032265, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.5187743, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.5338752, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.5508401, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.5651867, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.5804198, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.596413, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.6114163, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.6274123, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.6434166, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.6584115, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.6735163, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.689512, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.7045207, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.7205217, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.7365172, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.7524312, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.7664115, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.7834234, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.7984154, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.8134527, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.8294556, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.8454483, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.8614683, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.876438, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.8911214, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.9061196, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.921503, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.9373178, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.9524062, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.9675386, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.9827676, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422246.9979107, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.0130706, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.0290296, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.0440319, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.0596507, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.0747, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.090258, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.1054468, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.1209164, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.1361585, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.151207, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.1667554, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.1828132, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.19831, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.2143047, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.230342, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.2463064, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.261358, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.2773602, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.293304, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.30836, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.3236666, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.3388946, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.3548322, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.36984, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.3865342, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.400683, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.4158587, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.431829, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.4470162, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.4631355, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.4787192, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.493956, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.5091891, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.5244212, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.540363, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.5554247, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.5711553, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.5860982, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.6013105, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.6172829, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.6333904, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.6490445, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.6640372, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.6796734, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.6947012, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.7101748, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.726151, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.7413912, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.7574198, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.7725499, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.7878115, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.8034058, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.8184676, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.8345082, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.8507216, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.866724, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.8819005, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.8978693, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.9138997, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.9298692, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.9448717, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.9609058, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.9768732, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422247.9928906, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.0088708, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.0229619, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.0390034, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.0544636, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.070425, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.0855775, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.1014838, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.1169899, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.1330175, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.1499867, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.1641612, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.1793115, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.1957066, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.210706, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.2253401, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.2403564, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.2564142, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.2723627, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.2874198, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.3034246, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.320317, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.3344152, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.3493173, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.365346, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.3813179, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.3969681, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.4139786, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.4283957, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.4444077, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.4598508, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.475858, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.4914298, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.5067077, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.522805, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.5373921, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.5525298, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.5682583, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.5836835, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.599725, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.6157258, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.6309416, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.6460688, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.6612067, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.6765156, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.69181, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.7071428, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.722246, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.7372336, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.7524984, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.7685184, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.7840047, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.8001003, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
[1656422248.8152559, 1, 0, 'new', 4, 176, 63.5, 7, 22, 1681, 1]
